ablation_variant,load_level,run_id,seed,generated_tasks,completed_tasks,attempted_interactions,successful_cooperations,failed_interactions,blocked_privacy_interactions,cooperation_rate,task_completion_ratio,reliability_score,resource_efficiency,fairness_index,trust_stability_index,privacy_exposure_risk,candidate_privacy_risk,accepted_privacy_exposure,avg_trust,trust_variance,avg_preference,avg_reciprocity,avg_privacy_risk,avg_total_utility,avg_system_utility,avg_social_utility,avg_resource_utility,avg_privacy_utility,avg_incentive_utility,energy_consumed,bandwidth_consumed,compute_consumed,throughput_mbps,packet_delivery_ratio,e2e_delay_ms,active_nodes
full_proposed,high,12,1012,7.008000,4.882000,6.790000,4.882000,1.908000,0.218000,0.718640,0.696524,0.696524,0.675176,0.867655,0.700859,0.461191,0.531950,0.461191,0.483055,0.074785,0.582145,0.591887,0.444874,0.754614,0.748284,0.731253,0.981714,0.538809,0.785016,0.063164,0.268676,0.357976,39.056000,0.718640,97.668792,50.000000
full_proposed,high,13,1013,6.988000,4.786000,6.674000,4.786000,1.888000,0.314000,0.716298,0.684131,0.684131,0.663730,0.854783,0.701900,0.467012,0.537355,0.467012,0.472280,0.074525,0.571670,0.562362,0.442655,0.753485,0.749120,0.729672,0.981861,0.532988,0.784630,0.061652,0.262213,0.346705,38.288000,0.716298,96.017855,49.994000
full_proposed,high,14,1014,6.966000,4.814000,6.574000,4.814000,1.760000,0.392000,0.731133,0.690405,0.690405,0.669837,0.845386,0.709700,0.464529,0.539400,0.464529,0.474796,0.072575,0.576028,0.590448,0.434377,0.756377,0.750292,0.735220,0.981808,0.535471,0.790200,0.060764,0.261158,0.341086,38.512000,0.731133,97.304194,50.000000
full_proposed,high,15,1015,7.002000,4.850000,6.676000,4.850000,1.826000,0.326000,0.728486,0.693321,0.693321,0.672736,0.870751,0.694861,0.465588,0.538061,0.465588,0.473358,0.076285,0.579897,0.599623,0.441624,0.755593,0.750157,0.733705,0.981935,0.534412,0.788674,0.061496,0.258409,0.349355,38.800000,0.728486,97.113159,49.992000
full_proposed,high,16,1016,6.980000,4.798000,6.668000,4.798000,1.870000,0.312000,0.718840,0.684952,0.684952,0.664479,0.874633,0.705199,0.467066,0.534241,0.467066,0.478303,0.073700,0.582178,0.602651,0.443128,0.755107,0.751981,0.731353,0.981855,0.532934,0.787414,0.061255,0.262304,0.348090,38.384000,0.718840,96.052831,49.996000
full_proposed,high,17,1017,6.986000,4.746000,6.626000,4.746000,1.880000,0.360000,0.716629,0.678452,0.678452,0.658129,0.859364,0.708453,0.480730,0.546412,0.480730,0.474485,0.072887,0.576972,0.591660,0.451949,0.751083,0.748874,0.728637,0.981668,0.519270,0.785924,0.061682,0.262519,0.349932,37.968000,0.716629,96.143258,50.000000
full_proposed,high,18,1018,6.982000,4.924000,6.668000,4.924000,1.744000,0.312000,0.740143,0.707274,0.707560,0.686175,0.876611,0.705839,0.465352,0.533532,0.465352,0.483531,0.073540,0.581654,0.595643,0.441779,0.757749,0.752284,0.737597,0.981934,0.534648,0.792646,0.061637,0.259828,0.346993,39.392000,0.740143,97.289824,49.996000
full_proposed,high,19,1019,7.028000,4.880000,6.714000,4.880000,1.834000,0.314000,0.724314,0.692548,0.692548,0.671429,0.899402,0.702023,0.469052,0.531792,0.469052,0.480908,0.074494,0.581884,0.599791,0.444616,0.755103,0.751801,0.732568,0.981578,0.530948,0.788332,0.062305,0.267323,0.357388,39.040000,0.724314,96.600446,50.000000
full_proposed,high,20,1020,6.942000,4.796000,6.604000,4.796000,1.808000,0.338000,0.725552,0.690357,0.690357,0.669564,0.868743,0.707310,0.466110,0.534697,0.466110,0.477505,0.073172,0.575094,0.583778,0.439795,0.754004,0.749566,0.730602,0.981683,0.533890,0.785036,0.061389,0.261450,0.347967,38.368000,0.725552,97.222612,50.000000
full_proposed,high,21,1021,6.956000,4.936000,6.666000,4.936000,1.730000,0.290000,0.740386,0.710798,0.710798,0.689305,0.867774,0.699731,0.462564,0.535549,0.462564,0.491228,0.075067,0.589301,0.613209,0.440722,0.760137,0.754779,0.741369,0.981818,0.537436,0.795110,0.061091,0.259364,0.352410,39.488000,0.740386,95.966787,50.000000
full_proposed,high,22,1022,7.038000,5.072000,6.752000,5.072000,1.680000,0.286000,0.748860,0.718893,0.718893,0.697362,0.876202,0.695186,0.457944,0.529151,0.457944,0.489669,0.076203,0.591574,0.630176,0.436336,0.763322,0.755001,0.748506,0.981909,0.542056,0.799621,0.062014,0.264432,0.351391,40.576000,0.748860,96.319868,50.000000
full_proposed,high,23,1023,6.980000,4.674000,6.466000,4.674000,1.792000,0.514000,0.723524,0.669643,0.669643,0.649898,0.886629,0.713503,0.463778,0.544203,0.463778,0.474955,0.071624,0.580525,0.614304,0.424209,0.755025,0.750203,0.730799,0.981807,0.536222,0.787385,0.059789,0.252947,0.341869,37.392000,0.723524,96.207969,49.990000
full_proposed,high,24,1024,6.992000,4.694000,6.560000,4.694000,1.866000,0.432000,0.712910,0.669667,0.669667,0.649855,0.891910,0.699143,0.464969,0.539915,0.464969,0.476326,0.075214,0.578484,0.579635,0.431895,0.752781,0.750889,0.725002,0.981863,0.535031,0.781641,0.060621,0.256060,0.343352,37.552000,0.712910,96.462414,50.000000
full_proposed,high,25,1025,7.060000,4.928000,6.720000,4.928000,1.792000,0.340000,0.731212,0.696024,0.696024,0.675396,0.847492,0.704758,0.462427,0.533952,0.462427,0.488650,0.073811,0.581925,0.585542,0.436857,0.757899,0.751806,0.737753,0.982007,0.537573,0.791133,0.061676,0.262016,0.347847,39.424000,0.731212,96.715628,49.996000
full_proposed,high,26,1026,6.970000,4.984000,6.658000,4.984000,1.674000,0.312000,0.747783,0.714714,0.714714,0.693357,0.873467,0.703699,0.460171,0.539033,0.460171,0.492845,0.074075,0.592228,0.627308,0.436896,0.760246,0.754058,0.742100,0.981957,0.539829,0.793459,0.061105,0.257856,0.348555,39.872000,0.747783,96.023506,49.992000
full_proposed,high,27,1027,6.978000,4.972000,6.794000,4.972000,1.822000,0.184000,0.730681,0.711214,0.711214,0.689610,0.849787,0.696841,0.463387,0.526576,0.463387,0.491431,0.075790,0.587684,0.605338,0.448973,0.757198,0.752017,0.736535,0.981925,0.536613,0.789245,0.062698,0.265461,0.354590,39.776000,0.730681,96.901767,49.996000
full_proposed,high,28,1028,7.022000,4.714000,6.636000,4.714000,1.922000,0.384000,0.709488,0.669881,0.670024,0.649978,0.869003,0.708459,0.464991,0.536136,0.464991,0.472911,0.072885,0.577687,0.603094,0.436028,0.752093,0.748873,0.724718,0.981878,0.535009,0.781256,0.061574,0.261456,0.344622,37.712000,0.709488,95.721398,49.996000
full_proposed,high,29,1029,7.040000,4.920000,6.738000,4.920000,1.818000,0.302000,0.731371,0.701250,0.701250,0.680167,0.880843,0.695819,0.466915,0.537555,0.466915,0.477827,0.076045,0.579422,0.587810,0.444692,0.757259,0.754764,0.735515,0.981854,0.533085,0.789988,0.061906,0.263429,0.354097,39.360000,0.731371,95.614863,50.000000
full_proposed,high,30,1030,6.966000,4.848000,6.592000,4.848000,1.744000,0.370000,0.736450,0.696690,0.697224,0.675864,0.842305,0.694285,0.454402,0.529179,0.454402,0.500566,0.076429,0.593463,0.607094,0.426401,0.758474,0.750559,0.736527,0.981803,0.545598,0.790479,0.061285,0.257611,0.346174,38.784000,0.736450,96.230216,49.988000
full_proposed,high,31,1031,7.008000,4.878000,6.734000,4.878000,1.856000,0.274000,0.723752,0.695786,0.695786,0.674852,0.855444,0.699240,0.468768,0.540040,0.468768,0.481811,0.075190,0.583744,0.605397,0.447770,0.754997,0.749628,0.734114,0.981899,0.531232,0.788654,0.062283,0.263180,0.351754,39.024000,0.723752,96.025982,50.000000
full_proposed,high,32,1032,7.044000,4.966000,6.692000,4.966000,1.726000,0.352000,0.744836,0.706690,0.706690,0.685534,0.878395,0.696790,0.466846,0.535928,0.466846,0.491654,0.075803,0.587698,0.610934,0.440059,0.758271,0.752947,0.739784,0.981795,0.533154,0.793387,0.062235,0.262028,0.351103,39.728000,0.744836,96.266623,50.000000
full_proposed,high,33,1033,7.066000,4.776000,6.614000,4.776000,1.838000,0.450000,0.722686,0.676036,0.676214,0.655895,0.869681,0.697954,0.464282,0.535960,0.464282,0.473000,0.075512,0.575423,0.580851,0.430061,0.751159,0.747228,0.723766,0.981701,0.535718,0.779136,0.061395,0.260463,0.350199,38.208000,0.722686,97.624530,49.984000
full_proposed,high,34,1034,6.904000,4.904000,6.644000,4.904000,1.740000,0.260000,0.738755,0.710107,0.710107,0.688569,0.858024,0.695135,0.461314,0.533101,0.461314,0.492903,0.076216,0.590232,0.615116,0.441869,0.757248,0.752453,0.735267,0.981769,0.538686,0.788586,0.061291,0.260130,0.351008,39.232000,0.738755,95.946416,50.000000
full_proposed,high,35,1035,6.938000,4.794000,6.576000,4.794000,1.782000,0.358000,0.731314,0.691512,0.691893,0.670817,0.838300,0.696639,0.453593,0.533281,0.453593,0.481243,0.075840,0.581398,0.591595,0.426735,0.757487,0.746708,0.737362,0.981779,0.546407,0.789070,0.061877,0.255608,0.347503,38.352000,0.731314,97.448887,49.966000
full_proposed,high,36,1036,6.978000,4.678000,6.492000,4.678000,1.814000,0.486000,0.721519,0.671095,0.671095,0.651232,0.868040,0.705232,0.471390,0.541657,0.471390,0.467021,0.073692,0.573163,0.585484,0.434782,0.752687,0.750090,0.727905,0.981707,0.528610,0.785116,0.059687,0.254560,0.346041,37.424000,0.721519,95.942483,50.000000
full_proposed,high,37,1037,6.984000,4.940000,6.688000,4.940000,1.748000,0.296000,0.741167,0.708024,0.708024,0.686787,0.873434,0.711489,0.463983,0.535546,0.463983,0.481708,0.072128,0.582025,0.606406,0.441304,0.759338,0.750840,0.742819,0.981820,0.536017,0.796364,0.061925,0.262794,0.349908,39.520000,0.741167,96.920623,50.000000
full_proposed,high,38,1038,7.010000,4.892000,6.702000,4.892000,1.810000,0.306000,0.730436,0.699262,0.699500,0.678124,0.876073,0.703992,0.472951,0.539709,0.472951,0.475136,0.074002,0.574637,0.577386,0.449673,0.755169,0.750694,0.735233,0.981732,0.527049,0.790766,0.062272,0.264194,0.352485,39.136000,0.730436,96.867861,49.998000
full_proposed,high,39,1039,7.060000,4.964000,6.772000,4.964000,1.808000,0.288000,0.733369,0.704476,0.704476,0.683119,0.876823,0.705192,0.478840,0.541562,0.478840,0.481172,0.073702,0.584511,0.611677,0.456283,0.753261,0.749157,0.733872,0.981708,0.521160,0.789605,0.062721,0.267110,0.358334,39.712000,0.733369,96.940808,50.000000
full_proposed,high,40,1040,6.992000,4.808000,6.586000,4.808000,1.778000,0.406000,0.732531,0.688774,0.688774,0.668298,0.882238,0.702952,0.476401,0.546908,0.476401,0.470340,0.074262,0.573615,0.584753,0.445021,0.753179,0.750905,0.730749,0.981812,0.523599,0.787825,0.061082,0.258011,0.346681,38.464000,0.732531,97.105685,50.000000
full_proposed,high,41,1041,7.000000,4.890000,6.714000,4.890000,1.824000,0.286000,0.729436,0.698798,0.698798,0.677936,0.882214,0.693667,0.467983,0.538933,0.467983,0.479368,0.076583,0.579623,0.581169,0.446091,0.754169,0.750500,0.730622,0.981931,0.532017,0.786068,0.061912,0.264105,0.346594,39.120000,0.729436,97.583569,50.000000
full_proposed,high,42,1042,7.022000,4.776000,6.664000,4.776000,1.888000,0.358000,0.718179,0.680512,0.680512,0.660172,0.877980,0.707278,0.466801,0.535342,0.466801,0.472016,0.073181,0.571568,0.561700,0.440076,0.754172,0.751653,0.728713,0.981796,0.533199,0.785667,0.061286,0.262883,0.349746,38.208000,0.718179,95.129924,50.000000
full_proposed,high,43,1043,7.016000,4.762000,6.614000,4.762000,1.852000,0.402000,0.718962,0.678905,0.678905,0.658544,0.869241,0.695099,0.470305,0.539164,0.470305,0.476657,0.076225,0.580047,0.586923,0.440879,0.751638,0.748637,0.725825,0.981682,0.529695,0.782952,0.061443,0.261491,0.349593,38.096000,0.718962,97.619774,49.998000
full_proposed,high,44,1044,6.990000,4.852000,6.716000,4.852000,1.864000,0.274000,0.720757,0.693679,0.693679,0.672756,0.872208,0.700079,0.467448,0.537608,0.467448,0.485652,0.074980,0.579926,0.585583,0.446401,0.755073,0.748864,0.733535,0.981846,0.532552,0.789886,0.062141,0.262877,0.351740,38.816000,0.720757,96.545947,50.000000
full_proposed,high,45,1045,6.952000,4.916000,6.682000,4.916000,1.766000,0.270000,0.735776,0.707536,0.707536,0.686227,0.836189,0.705761,0.467833,0.536605,0.467833,0.473627,0.073560,0.574361,0.582584,0.446639,0.756586,0.750973,0.736575,0.981917,0.532167,0.791709,0.061253,0.261288,0.348800,39.328000,0.735776,96.119886,50.000000
full_proposed,high,46,1046,7.044000,4.908000,6.680000,4.908000,1.772000,0.364000,0.736395,0.699024,0.699024,0.678257,0.880238,0.702897,0.465238,0.538736,0.465238,0.480102,0.074276,0.583449,0.617635,0.438266,0.758028,0.754319,0.737028,0.981930,0.534762,0.791570,0.061579,0.259498,0.348806,39.264000,0.736395,95.579934,50.000000
full_proposed,high,47,1047,6.964000,4.714000,6.496000,4.714000,1.782000,0.466000,0.726326,0.677310,0.677576,0.657448,0.880192,0.705913,0.474962,0.544865,0.474962,0.485245,0.073522,0.590869,0.643097,0.438115,0.751446,0.748341,0.726577,0.981925,0.525038,0.785706,0.060030,0.254576,0.337881,37.712000,0.726326,96.141886,49.986000
full_proposed,high,48,1048,7.050000,4.822000,6.606000,4.822000,1.784000,0.444000,0.732267,0.684643,0.684643,0.664407,0.868097,0.703343,0.469454,0.544665,0.469454,0.482227,0.074164,0.581503,0.594066,0.435416,0.752511,0.748795,0.726963,0.981798,0.530546,0.785445,0.061255,0.261481,0.344703,38.576000,0.732267,95.824135,49.998000
full_proposed,high,49,1049,7.000000,4.910000,6.616000,4.910000,1.706000,0.384000,0.741769,0.700798,0.700798,0.679988,0.877712,0.706060,0.458496,0.532184,0.458496,0.480723,0.073485,0.582512,0.608177,0.429073,0.759811,0.751947,0.741494,0.981875,0.541504,0.793585,0.061275,0.257620,0.346358,39.280000,0.741769,97.050823,50.000000
full_proposed,low,0,1000,1.480000,1.216000,1.480000,1.216000,0.264000,0.000000,0.830000,0.830000,0.830000,0.814226,0.777441,0.797610,0.327030,0.381018,0.327030,0.579929,0.050598,0.616071,0.658937,0.327030,0.800937,0.814618,0.744407,0.988824,0.672970,0.793587,0.010636,0.034214,0.046355,9.728000,0.830000,87.696863,50.000000
full_proposed,low,1,1001,1.494000,1.242000,1.494000,1.242000,0.252000,0.000000,0.838000,0.838000,0.838000,0.821879,0.740770,0.796222,0.315366,0.365620,0.315366,0.576792,0.050945,0.611937,0.642751,0.315366,0.808639,0.816909,0.757533,0.988762,0.684634,0.806880,0.010831,0.034762,0.046209,9.936000,0.838000,89.443722,50.000000
full_proposed,low,2,1002,1.490000,1.212000,1.490000,1.212000,0.278000,0.000000,0.815000,0.815000,0.815000,0.799725,0.764131,0.796757,0.319374,0.385595,0.319374,0.568770,0.050811,0.606653,0.650074,0.319374,0.801531,0.813889,0.743072,0.988974,0.680626,0.792341,0.010783,0.034781,0.043947,9.696000,0.815000,86.915630,50.000000
full_proposed,low,3,1003,1.526000,1.200000,1.524000,1.200000,0.324000,0.002000,0.780000,0.779000,0.779000,0.764224,0.752403,0.781590,0.320338,0.377882,0.320338,0.565669,0.054602,0.605642,0.622676,0.320111,0.797958,0.811921,0.733992,0.988889,0.679662,0.787338,0.011049,0.035000,0.046508,9.600000,0.780000,83.389578,50.000000
full_proposed,low,4,1004,1.522000,1.246000,1.522000,1.246000,0.276000,0.000000,0.820000,0.820000,0.820000,0.804404,0.737834,0.787208,0.323026,0.373747,0.323026,0.580474,0.053198,0.616518,0.636954,0.323026,0.801547,0.817263,0.742384,0.988846,0.676974,0.791509,0.010781,0.035336,0.047315,9.968000,0.820000,85.768494,50.000000
full_proposed,low,5,1005,1.506000,1.248000,1.504000,1.248000,0.256000,0.002000,0.833000,0.833000,0.833000,0.817007,0.676744,0.799302,0.320848,0.377041,0.320848,0.565747,0.050175,0.602616,0.636372,0.320572,0.807831,0.818363,0.757917,0.988794,0.679152,0.804545,0.010568,0.034161,0.047612,9.984000,0.833000,87.059849,50.000000
full_proposed,low,6,1006,1.502000,1.222000,1.502000,1.222000,0.280000,0.000000,0.811000,0.811000,0.811000,0.795888,0.758551,0.795779,0.329007,0.383421,0.329007,0.576348,0.051055,0.615472,0.661413,0.329007,0.801305,0.816021,0.744361,0.988995,0.670993,0.795328,0.010673,0.034836,0.045090,9.776000,0.811000,83.573552,50.000000
full_proposed,low,7,1007,1.502000,1.224000,1.502000,1.224000,0.278000,0.000000,0.816000,0.816000,0.816000,0.800440,0.751911,0.793209,0.328034,0.384357,0.328034,0.564751,0.051698,0.601508,0.626854,0.328034,0.801436,0.816503,0.744546,0.988890,0.671966,0.794196,0.010795,0.034393,0.046297,9.792000,0.816000,84.917923,50.000000
full_proposed,low,8,1008,1.470000,1.216000,1.470000,1.216000,0.254000,0.000000,0.822000,0.822000,0.822000,0.806422,0.739131,0.797601,0.320336,0.367082,0.320336,0.582837,0.050600,0.616918,0.656725,0.320336,0.802007,0.813489,0.745202,0.988902,0.679664,0.794057,0.010515,0.033742,0.045239,9.728000,0.822000,86.844116,50.000000
full_proposed,low,9,1009,1.518000,1.240000,1.518000,1.240000,0.278000,0.000000,0.821000,0.821000,0.821000,0.805349,0.755928,0.800175,0.320047,0.367072,0.320047,0.576280,0.049956,0.609995,0.647855,0.320047,0.804673,0.814245,0.752126,0.988766,0.679953,0.799409,0.011004,0.035496,0.046936,9.920000,0.821000,88.059072,50.000000
full_proposed,low,10,1010,1.512000,1.286000,1.512000,1.286000,0.226000,0.000000,0.856000,0.856000,0.856000,0.839536,0.749284,0.804207,0.323435,0.381718,0.323435,0.585002,0.048948,0.619472,0.683660,0.323435,0.806319,0.816710,0.755646,0.988738,0.676565,0.803897,0.010771,0.034849,0.047475,10.288000,0.856000,89.736446,50.000000
full_proposed,low,11,1011,1.486000,1.216000,1.486000,1.216000,0.270000,0.000000,0.824000,0.824000,0.824000,0.808122,0.763830,0.788507,0.316925,0.361398,0.316925,0.584744,0.052873,0.620425,0.660112,0.316925,0.804296,0.815935,0.747462,0.988711,0.683075,0.797483,0.010590,0.034214,0.046776,9.728000,0.824000,86.208396,50.000000
full_proposed,low,12,1012,1.464000,1.192000,1.462000,1.192000,0.270000,0.002000,0.818000,0.817000,0.817000,0.801368,0.739818,0.805440,0.315706,0.367733,0.315706,0.574572,0.048640,0.608293,0.648312,0.315213,0.802684,0.815020,0.743336,0.988840,0.684294,0.793489,0.010474,0.033554,0.045087,9.536000,0.818000,86.391020,50.000000
full_proposed,low,13,1013,1.496000,1.244000,1.496000,1.244000,0.252000,0.000000,0.828000,0.828000,0.828000,0.812303,0.733167,0.796886,0.309405,0.365314,0.309405,0.582271,0.050779,0.618216,0.656534,0.309405,0.806160,0.815876,0.748848,0.988871,0.690595,0.799233,0.010688,0.034559,0.046268,9.952000,0.828000,85.509405,50.000000
full_proposed,low,14,1014,1.520000,1.254000,1.520000,1.254000,0.266000,0.000000,0.820000,0.820000,0.820000,0.804610,0.742296,0.792106,0.322510,0.377520,0.322510,0.585478,0.051973,0.621413,0.659218,0.322510,0.804486,0.818107,0.748033,0.989026,0.677490,0.799513,0.010766,0.034928,0.046208,10.032000,0.820000,85.593051,50.000000
full_proposed,low,15,1015,1.514000,1.308000,1.514000,1.308000,0.206000,0.000000,0.867000,0.867000,0.867000,0.850537,0.788717,0.802771,0.312601,0.362391,0.312601,0.592493,0.049307,0.624684,0.676982,0.312601,0.810537,0.817264,0.761715,0.988849,0.687399,0.809250,0.010998,0.034821,0.047139,10.464000,0.867000,91.136559,50.000000
full_proposed,low,16,1016,1.512000,1.266000,1.512000,1.266000,0.246000,0.000000,0.837000,0.837000,0.837000,0.821080,0.749304,0.799124,0.312427,0.367485,0.312427,0.575680,0.050219,0.611204,0.645751,0.312427,0.805903,0.815262,0.751193,0.988786,0.687573,0.798699,0.010919,0.034927,0.047064,10.128000,0.837000,87.781532,50.000000
full_proposed,low,17,1017,1.506000,1.256000,1.504000,1.256000,0.248000,0.002000,0.831000,0.831000,0.831000,0.815462,0.723714,0.798176,0.315900,0.372942,0.315900,0.575316,0.050456,0.610312,0.641011,0.315900,0.804513,0.816453,0.749039,0.987027,0.682100,0.798479,0.010615,0.034256,0.045140,10.048000,0.831000,87.369869,50.000000
full_proposed,low,18,1018,1.492000,1.196000,1.492000,1.196000,0.296000,0.000000,0.802000,0.802000,0.802000,0.786729,0.706495,0.795374,0.311432,0.362674,0.311432,0.562824,0.051156,0.599527,0.609411,0.311432,0.803384,0.815987,0.741692,0.988856,0.688568,0.793978,0.010468,0.034395,0.045974,9.568000,0.802000,84.696150,50.000000
full_proposed,low,19,1019,1.504000,1.228000,1.504000,1.228000,0.276000,0.000000,0.815000,0.815000,0.815000,0.799685,0.727006,0.805603,0.323462,0.388836,0.323462,0.559724,0.048599,0.598887,0.649715,0.323462,0.803538,0.814796,0.749555,0.988876,0.676538,0.798416,0.010697,0.034920,0.045754,9.824000,0.815000,85.686143,50.000000
full_proposed,low,20,1020,1.480000,1.208000,1.480000,1.208000,0.272000,0.000000,0.817000,0.817000,0.817000,0.801716,0.708430,0.796170,0.328213,0.379227,0.328213,0.574198,0.050957,0.609671,0.654904,0.328213,0.801427,0.815151,0.745392,0.988944,0.671787,0.795387,0.010483,0.034005,0.044956,9.664000,0.817000,86.346699,50.000000
full_proposed,low,21,1021,1.468000,1.180000,1.466000,1.180000,0.286000,0.002000,0.807000,0.807000,0.807000,0.791766,0.714905,0.794386,0.320939,0.377537,0.320939,0.579666,0.051403,0.613945,0.650374,0.320939,0.800621,0.815123,0.741915,0.986837,0.677061,0.792069,0.010306,0.033963,0.045509,9.440000,0.807000,85.453018,50.000000
full_proposed,low,22,1022,1.500000,1.226000,1.500000,1.226000,0.274000,0.000000,0.817000,0.817000,0.817000,0.801738,0.773196,0.788851,0.322806,0.376079,0.322806,0.583148,0.052787,0.621486,0.661841,0.322806,0.803369,0.817511,0.745953,0.988997,0.677194,0.796900,0.010701,0.033795,0.045302,9.808000,0.817000,85.064098,50.000000
full_proposed,low,23,1023,1.458000,1.196000,1.458000,1.196000,0.262000,0.000000,0.818000,0.818000,0.818000,0.802677,0.775429,0.798400,0.311255,0.362541,0.311255,0.576069,0.050400,0.611068,0.645916,0.311255,0.807890,0.819530,0.752190,0.988933,0.688745,0.800860,0.010280,0.033940,0.044126,9.568000,0.818000,82.948674,50.000000
full_proposed,low,24,1024,1.510000,1.244000,1.510000,1.244000,0.266000,0.000000,0.824000,0.824000,0.824000,0.808394,0.740246,0.794791,0.322093,0.370905,0.322093,0.572914,0.051302,0.606972,0.631204,0.322093,0.807916,0.818544,0.756775,0.988927,0.677907,0.807388,0.010815,0.034339,0.046485,9.952000,0.824000,86.663471,50.000000
full_proposed,low,25,1025,1.482000,1.202000,1.482000,1.202000,0.280000,0.000000,0.813000,0.813000,0.813000,0.797387,0.784994,0.793804,0.334614,0.386673,0.334614,0.570133,0.051549,0.611031,0.656769,0.334614,0.796875,0.813021,0.736904,0.988774,0.665386,0.789517,0.010434,0.034139,0.046435,9.616000,0.813000,84.841559,50.000000
full_proposed,low,26,1026,1.528000,1.238000,1.528000,1.238000,0.290000,0.000000,0.801000,0.801000,0.801000,0.785764,0.760753,0.794457,0.317194,0.370150,0.317194,0.563472,0.051386,0.599536,0.630276,0.317194,0.805970,0.815151,0.753236,0.988828,0.682806,0.801289,0.011214,0.035518,0.047130,9.904000,0.801000,85.479087,50.000000
full_proposed,low,27,1027,1.488000,1.218000,1.488000,1.218000,0.270000,0.000000,0.826000,0.826000,0.826000,0.810147,0.736926,0.800568,0.319430,0.381375,0.319430,0.575669,0.049858,0.610134,0.650441,0.319430,0.804641,0.816733,0.748861,0.988688,0.680570,0.798881,0.010543,0.035027,0.047124,9.744000,0.826000,86.276346,50.000000
full_proposed,low,28,1028,1.472000,1.148000,1.472000,1.148000,0.324000,0.000000,0.775000,0.775000,0.775000,0.760405,0.771524,0.792423,0.317687,0.374183,0.317687,0.557250,0.051894,0.599439,0.635891,0.317687,0.801948,0.813956,0.742508,0.988976,0.682313,0.793793,0.010573,0.032957,0.045581,9.184000,0.775000,83.301791,50.000000
full_proposed,low,29,1029,1.536000,1.262000,1.536000,1.262000,0.274000,0.000000,0.824000,0.824000,0.824000,0.808519,0.739969,0.792574,0.321329,0.375009,0.321329,0.573520,0.051857,0.609537,0.637575,0.321329,0.805894,0.818258,0.752206,0.988961,0.678671,0.801026,0.010984,0.035279,0.047207,10.096000,0.824000,86.957023,50.000000
full_proposed,low,30,1030,1.466000,1.208000,1.466000,1.208000,0.258000,0.000000,0.815000,0.815000,0.815000,0.799371,0.739483,0.792317,0.318931,0.373239,0.318931,0.579031,0.051921,0.615112,0.652951,0.318931,0.803480,0.816548,0.746536,0.988802,0.681069,0.794713,0.010603,0.033728,0.045636,9.664000,0.815000,84.564519,50.000000
full_proposed,low,31,1031,1.456000,1.148000,1.456000,1.148000,0.308000,0.000000,0.785000,0.785000,0.785000,0.770070,0.762722,0.790640,0.325154,0.378360,0.325154,0.560075,0.052340,0.602068,0.632600,0.325154,0.796363,0.812334,0.732293,0.988773,0.674846,0.784278,0.010475,0.033842,0.045217,9.184000,0.785000,82.830934,50.000000
full_proposed,low,32,1032,1.480000,1.258000,1.480000,1.258000,0.222000,0.000000,0.854000,0.854000,0.854000,0.837946,0.770024,0.801126,0.319124,0.364097,0.319124,0.586258,0.049718,0.619909,0.669569,0.319124,0.807310,0.817658,0.757130,0.988955,0.680876,0.801759,0.010593,0.033773,0.044687,10.064000,0.854000,88.698191,50.000000
full_proposed,low,33,1033,1.480000,1.220000,1.478000,1.220000,0.258000,0.002000,0.819000,0.818000,0.818000,0.802606,0.737181,0.799350,0.311402,0.373853,0.311402,0.582072,0.050162,0.616552,0.665987,0.311090,0.804961,0.813038,0.749941,0.988922,0.688598,0.797260,0.010776,0.033579,0.045193,9.760000,0.819000,86.917488,50.000000
full_proposed,low,34,1034,1.510000,1.252000,1.510000,1.252000,0.258000,0.000000,0.829000,0.829000,0.829000,0.813266,0.782994,0.799234,0.318363,0.375081,0.318363,0.583662,0.050191,0.618542,0.667860,0.318363,0.801836,0.812755,0.744100,0.988816,0.681637,0.793840,0.010817,0.035261,0.046356,10.016000,0.829000,86.988864,50.000000
