model,attack,fraction,defense,load,run_id,adaptive_mu,generated_tasks,completed_tasks,attempted_interactions,successful_cooperations,failed_interactions,blocked_privacy_interactions,cooperation_rate,task_completion_ratio,reliability_score,resource_efficiency,fairness_index,trust_stability_index,privacy_exposure_risk,candidate_privacy_risk,accepted_privacy_exposure,avg_trust,trust_variance,avg_preference,avg_reciprocity,avg_privacy_risk,avg_total_utility,avg_system_utility,avg_social_utility,avg_resource_utility,avg_privacy_utility,avg_incentive_utility,energy_consumed,bandwidth_consumed,compute_consumed,throughput_mbps,packet_delivery_ratio,e2e_delay_ms,active_nodes,reputation_honest,reputation_attacker,reputation_separation,attacker_defection_rate,whitewash_events,decision_distortion,decision_distortion_evidenced,decision_distortion_counterfactual,decision_distortion_counterfactual_evidenced
greedy_utility,on_off,0.1,True,high,24,True,7.012000,5.030000,7.012000,5.030000,1.982000,0.000000,0.716952,0.716952,0.716952,0.694497,0.936567,0.744823,0.500000,0.500000,0.500000,0.637580,0.063794,0.677070,0.722868,0.500000,0.808041,0.752600,0.626308,0.981719,0.500000,0.601646,0.065152,0.278742,0.367059,40.240000,0.716952,97.642860,50.000000,0.809778,0.808551,0.001227,0.347368,0.000000,0.084559,0.063205,0.095473,0.082151
greedy_utility,on_off,0.1,True,high,25,True,7.004000,5.018000,7.004000,5.018000,1.986000,0.000000,0.718655,0.718655,0.718655,0.696152,0.920633,0.735742,0.500000,0.500000,0.500000,0.609899,0.066065,0.652083,0.679977,0.500000,0.807746,0.752461,0.625438,0.981745,0.500000,0.601667,0.064690,0.277796,0.366027,40.144000,0.718655,96.957796,50.000000,0.774661,0.703769,0.070892,0.404624,0.000000,0.078256,0.060286,0.085961,0.073316
greedy_utility,on_off,0.1,True,high,26,True,6.978000,5.042000,6.978000,5.042000,1.936000,0.000000,0.722369,0.722369,0.722369,0.699773,0.925959,0.745792,0.500000,0.500000,0.500000,0.622720,0.063552,0.666007,0.713836,0.500000,0.806405,0.751280,0.624589,0.981788,0.500000,0.601552,0.064142,0.274354,0.367167,40.336000,0.722369,96.867878,50.000000,0.789401,0.713906,0.075495,0.408784,0.000000,0.086067,0.072908,0.097633,0.091414
greedy_utility,on_off,0.1,True,high,27,True,6.954000,5.044000,6.954000,5.044000,1.910000,0.000000,0.724774,0.724774,0.724774,0.702427,0.920367,0.750931,0.500000,0.500000,0.500000,0.622231,0.062267,0.661240,0.692918,0.500000,0.805651,0.750286,0.623520,0.981992,0.500000,0.601400,0.063803,0.270803,0.361099,40.352000,0.724774,96.939676,50.000000,0.778594,0.612050,0.166544,0.394822,0.000000,0.077653,0.060330,0.087842,0.078090
greedy_utility,on_off,0.1,True,high,28,True,7.032000,4.868000,7.032000,4.868000,2.164000,0.000000,0.694988,0.694988,0.694988,0.673434,0.932140,0.737625,0.500000,0.500000,0.500000,0.611416,0.065594,0.655616,0.698683,0.500000,0.805931,0.750647,0.623539,0.981892,0.500000,0.601450,0.064987,0.275501,0.366401,38.944000,0.694988,96.405299,50.000000,0.771896,0.478898,0.292998,0.477143,0.000000,0.079827,0.057650,0.091953,0.078336
greedy_utility,on_off,0.1,True,high,29,True,7.008000,4.942000,7.008000,4.942000,2.066000,0.000000,0.706500,0.706500,0.706500,0.684357,0.917823,0.736786,0.500000,0.500000,0.500000,0.605393,0.065803,0.651490,0.692436,0.500000,0.805395,0.749923,0.624043,0.981704,0.500000,0.601280,0.065146,0.275953,0.371226,39.536000,0.706500,97.175427,50.000000,0.805469,0.509497,0.295972,0.424318,0.000000,0.082701,0.058056,0.091178,0.072698
greedy_utility,on_off,0.1,True,high,3,True,7.060000,5.014000,7.060000,5.014000,2.046000,0.000000,0.710845,0.710845,0.710845,0.688576,0.933830,0.747513,0.500000,0.500000,0.500000,0.620595,0.063122,0.662282,0.705163,0.500000,0.803387,0.748151,0.622025,0.981736,0.500000,0.601102,0.065428,0.279114,0.372552,40.112000,0.710845,96.823533,50.000000,0.784506,0.571443,0.213063,0.451613,0.000000,0.080221,0.055906,0.088194,0.070013
greedy_utility,on_off,0.1,True,high,30,True,7.028000,5.016000,7.028000,5.016000,2.012000,0.000000,0.712631,0.712631,0.712631,0.690516,0.928201,0.748265,0.500000,0.500000,0.500000,0.622496,0.062934,0.666503,0.718570,0.500000,0.805585,0.750557,0.623055,0.981930,0.500000,0.601501,0.065127,0.273647,0.366066,40.128000,0.712631,96.409132,50.000000,0.781349,0.612939,0.168410,0.442724,0.000000,0.077097,0.061789,0.086745,0.076379
greedy_utility,on_off,0.1,True,high,31,True,7.000000,5.048000,7.000000,5.048000,1.952000,0.000000,0.722381,0.722381,0.722381,0.699807,0.917790,0.741223,0.500000,0.500000,0.500000,0.617629,0.064694,0.659540,0.694818,0.500000,0.806120,0.750497,0.623344,0.981767,0.500000,0.601333,0.064724,0.278195,0.364467,40.384000,0.722381,97.426406,50.000000,0.805849,0.604698,0.201151,0.447205,0.000000,0.079426,0.061589,0.091054,0.079936
greedy_utility,on_off,0.1,True,high,32,True,7.024000,5.038000,7.024000,5.038000,1.986000,0.000000,0.716643,0.716643,0.716643,0.694411,0.930377,0.736516,0.500000,0.500000,0.500000,0.622921,0.065871,0.668701,0.715879,0.500000,0.803475,0.748521,0.621235,0.981923,0.500000,0.601244,0.064624,0.274134,0.365430,40.304000,0.716643,95.823058,50.000000,0.801018,0.735098,0.065920,0.365439,0.000000,0.087346,0.068291,0.099408,0.088357
greedy_utility,on_off,0.1,True,high,33,True,7.048000,5.100000,7.048000,5.100000,1.948000,0.000000,0.723905,0.723905,0.723905,0.701408,0.912820,0.738414,0.500000,0.500000,0.500000,0.609212,0.065397,0.659009,0.704975,0.500000,0.805851,0.749936,0.624121,0.981864,0.500000,0.601210,0.065403,0.276629,0.366635,40.800000,0.723905,97.642551,50.000000,0.810646,0.830177,-0.019531,0.407407,0.000000,0.080855,0.058948,0.090026,0.075332
greedy_utility,on_off,0.1,True,high,34,True,7.018000,4.976000,7.018000,4.976000,2.042000,0.000000,0.709750,0.709750,0.709750,0.687506,0.932576,0.749649,0.500000,0.500000,0.500000,0.630859,0.062588,0.668582,0.702921,0.500000,0.805459,0.750206,0.624339,0.981725,0.500000,0.601370,0.064630,0.275598,0.372149,39.808000,0.709750,97.031542,50.000000,0.768933,0.594089,0.174844,0.434896,0.000000,0.078709,0.058893,0.089052,0.075817
greedy_utility,on_off,0.1,True,high,35,True,7.010000,4.974000,7.010000,4.974000,2.036000,0.000000,0.708714,0.708714,0.708714,0.686543,0.926554,0.736047,0.500000,0.500000,0.500000,0.612432,0.065988,0.656786,0.686556,0.500000,0.805362,0.749855,0.624018,0.981784,0.500000,0.601276,0.064826,0.277349,0.367082,39.792000,0.708714,96.968651,50.000000,0.781285,0.581751,0.199535,0.406250,0.000000,0.087584,0.056744,0.095859,0.074869
greedy_utility,on_off,0.1,True,high,36,True,7.014000,4.990000,7.014000,4.990000,2.024000,0.000000,0.711452,0.711452,0.711452,0.689058,0.931927,0.741563,0.500000,0.500000,0.500000,0.610060,0.064609,0.656548,0.706765,0.500000,0.804112,0.749134,0.623469,0.981667,0.500000,0.601279,0.064874,0.276465,0.372660,39.920000,0.711452,96.101154,50.000000,0.760888,0.805363,-0.044474,0.388140,0.000000,0.080722,0.059683,0.089384,0.075275
greedy_utility,on_off,0.1,True,high,37,True,6.996000,4.998000,6.996000,4.998000,1.998000,0.000000,0.713381,0.713381,0.713381,0.691103,0.908689,0.742049,0.500000,0.500000,0.500000,0.614865,0.064488,0.658828,0.698444,0.500000,0.803490,0.747630,0.622343,0.981796,0.500000,0.600903,0.064669,0.273826,0.367712,39.984000,0.713381,97.433444,50.000000,0.761934,0.588654,0.173281,0.475921,0.000000,0.074919,0.052211,0.083248,0.066306
greedy_utility,on_off,0.1,True,high,38,True,6.944000,4.944000,6.944000,4.944000,2.000000,0.000000,0.711417,0.711417,0.711417,0.689294,0.917871,0.742491,0.500000,0.500000,0.500000,0.600902,0.064377,0.650810,0.697809,0.500000,0.807838,0.752639,0.626204,0.981890,0.500000,0.601734,0.064164,0.272978,0.360086,39.552000,0.711417,96.961007,50.000000,0.711692,0.630166,0.081526,0.423398,0.000000,0.088971,0.075399,0.100999,0.098176
greedy_utility,on_off,0.1,True,high,39,True,6.980000,4.976000,6.980000,4.976000,2.004000,0.000000,0.713452,0.713452,0.713452,0.691306,0.919995,0.742727,0.500000,0.500000,0.500000,0.619086,0.064318,0.662393,0.693090,0.500000,0.805533,0.750403,0.623558,0.981925,0.500000,0.601457,0.064427,0.271451,0.365399,39.808000,0.713452,96.460404,50.000000,0.773632,0.530278,0.243354,0.441472,0.000000,0.082937,0.065452,0.093584,0.084577
greedy_utility,on_off,0.1,True,high,4,True,6.994000,4.928000,6.994000,4.928000,2.066000,0.000000,0.705690,0.705690,0.705690,0.683504,0.933056,0.740795,0.500000,0.500000,0.500000,0.622617,0.064801,0.664317,0.706135,0.500000,0.804250,0.748444,0.622251,0.981697,0.500000,0.601007,0.065079,0.278169,0.367202,39.424000,0.705690,97.734939,50.000000,0.782163,0.612951,0.169213,0.425178,0.000000,0.085690,0.067543,0.094463,0.082431
greedy_utility,on_off,0.1,True,high,40,True,6.944000,4.930000,6.944000,4.930000,2.014000,0.000000,0.708940,0.708940,0.708940,0.687051,0.931173,0.739588,0.500000,0.500000,0.500000,0.609532,0.065103,0.653797,0.696799,0.500000,0.806355,0.751014,0.622178,0.981995,0.500000,0.601503,0.063117,0.271589,0.358884,39.440000,0.708940,97.384265,50.000000,0.769629,0.589111,0.180518,0.426997,0.000000,0.075192,0.055626,0.084087,0.070450
greedy_utility,on_off,0.1,True,high,41,True,7.008000,5.070000,7.008000,5.070000,1.938000,0.000000,0.724250,0.724250,0.724250,0.701487,0.923021,0.736202,0.500000,0.500000,0.500000,0.608305,0.065949,0.653525,0.693052,0.500000,0.804942,0.749425,0.623285,0.981711,0.500000,0.601205,0.065037,0.275434,0.371602,40.560000,0.724250,97.491510,50.000000,0.776276,0.587696,0.188580,0.397059,0.000000,0.081768,0.054432,0.090202,0.069908
greedy_utility,on_off,0.1,True,high,42,True,7.046000,5.060000,7.046000,5.060000,1.986000,0.000000,0.717952,0.717952,0.717952,0.695501,0.925844,0.738912,0.500000,0.500000,0.500000,0.619607,0.065272,0.664242,0.712350,0.500000,0.804212,0.748405,0.623604,0.981787,0.500000,0.601017,0.065433,0.273811,0.374452,40.480000,0.717952,97.914825,50.000000,0.809530,0.766283,0.043247,0.370370,0.000000,0.070883,0.050897,0.082031,0.067428
greedy_utility,on_off,0.1,True,high,43,True,7.048000,5.124000,7.048000,5.124000,1.924000,0.000000,0.728071,0.728071,0.728071,0.705350,0.933338,0.739441,0.500000,0.500000,0.500000,0.617582,0.065140,0.662326,0.692521,0.500000,0.806494,0.750812,0.625117,0.981817,0.500000,0.601371,0.065365,0.275847,0.370155,40.992000,0.728071,98.028092,50.000000,0.757215,0.546578,0.210637,0.397993,0.000000,0.074562,0.055500,0.086551,0.074430
greedy_utility,on_off,0.1,True,high,44,True,7.030000,5.002000,7.030000,5.002000,2.028000,0.000000,0.710571,0.710571,0.710571,0.688264,0.919119,0.737270,0.500000,0.500000,0.500000,0.600997,0.065683,0.648960,0.680949,0.500000,0.804399,0.748991,0.623107,0.981697,0.500000,0.601169,0.065398,0.277528,0.371357,40.016000,0.710571,96.940914,50.000000,0.724173,0.723331,0.000842,0.406143,0.000000,0.080128,0.060213,0.090419,0.079060
greedy_utility,on_off,0.1,True,high,45,True,7.018000,4.938000,7.018000,4.938000,2.080000,0.000000,0.704929,0.704929,0.704929,0.683071,0.936053,0.743959,0.500000,0.500000,0.500000,0.623699,0.064010,0.663840,0.704124,0.500000,0.806344,0.751008,0.624813,0.981921,0.500000,0.601491,0.064345,0.274160,0.366307,39.504000,0.704929,97.019081,50.000000,0.769601,0.537928,0.231673,0.411348,0.000000,0.077828,0.054034,0.085653,0.068379
greedy_utility,on_off,0.1,True,high,46,True,6.936000,4.864000,6.936000,4.864000,2.072000,0.000000,0.702012,0.702012,0.702012,0.679874,0.924224,0.734186,0.500000,0.500000,0.500000,0.607197,0.066453,0.651690,0.689959,0.500000,0.805101,0.749763,0.625287,0.981614,0.500000,0.601273,0.064561,0.275782,0.367745,38.912000,0.702012,97.321125,50.000000,0.769551,0.483911,0.285640,0.446429,0.000000,0.079378,0.061508,0.088010,0.076613
greedy_utility,on_off,0.1,True,high,47,True,7.032000,5.106000,7.032000,5.106000,1.926000,0.000000,0.726107,0.726107,0.726107,0.703487,0.924672,0.756231,0.500000,0.500000,0.500000,0.633081,0.060942,0.669744,0.712422,0.500000,0.807220,0.752267,0.624048,0.981807,0.500000,0.601725,0.064793,0.276692,0.368095,40.848000,0.726107,96.361677,50.000000,0.792221,0.693315,0.098906,0.399417,0.000000,0.075583,0.055700,0.084805,0.069993
greedy_utility,on_off,0.1,True,high,48,True,6.932000,5.008000,6.932000,5.008000,1.924000,0.000000,0.722631,0.722631,0.722631,0.700106,0.935016,0.752215,0.500000,0.500000,0.500000,0.634523,0.061946,0.674217,0.727176,0.500000,0.802998,0.747765,0.622142,0.981815,0.500000,0.601064,0.064357,0.272324,0.363079,40.064000,0.722631,96.677908,50.000000,0.789516,0.633517,0.155999,0.382838,0.000000,0.079307,0.057535,0.087456,0.072280
greedy_utility,on_off,0.1,True,high,49,True,6.974000,5.044000,6.974000,5.044000,1.930000,0.000000,0.722583,0.722583,0.722583,0.700158,0.930652,0.747666,0.500000,0.500000,0.500000,0.615009,0.063083,0.658309,0.693610,0.500000,0.808442,0.753364,0.626344,0.981868,0.500000,0.601854,0.064008,0.272329,0.365553,40.352000,0.722583,96.736221,50.000000,0.776474,0.469488,0.306987,0.416894,0.000000,0.081137,0.059096,0.089144,0.072393
greedy_utility,on_off,0.1,True,high,5,True,6.920000,4.914000,6.920000,4.914000,2.006000,0.000000,0.710536,0.710536,0.710536,0.688397,0.923232,0.736331,0.500000,0.500000,0.500000,0.613711,0.065917,0.658859,0.703406,0.500000,0.807137,0.751675,0.624857,0.981844,0.500000,0.601539,0.063867,0.270672,0.363200,39.312000,0.710536,97.110322,50.000000,0.773575,0.498576,0.274999,0.384817,0.000000,0.079534,0.061127,0.088384,0.076724
greedy_utility,on_off,0.1,True,high,6,True,7.030000,5.080000,7.030000,5.080000,1.950000,0.000000,0.723238,0.723238,0.723238,0.700735,0.931660,0.749684,0.500000,0.500000,0.500000,0.622316,0.062579,0.664182,0.711880,0.500000,0.806758,0.751775,0.624581,0.981809,0.500000,0.601653,0.064935,0.277378,0.367468,40.640000,0.723238,96.461959,50.000000,0.789806,0.450674,0.339131,0.418283,0.000000,0.084462,0.059616,0.092434,0.076116
greedy_utility,on_off,0.1,True,high,7,True,6.970000,4.964000,6.970000,4.964000,2.006000,0.000000,0.711250,0.711250,0.711250,0.689137,0.926631,0.740158,0.500000,0.500000,0.500000,0.619543,0.064960,0.662099,0.710280,0.500000,0.806103,0.750771,0.624105,0.981852,0.500000,0.601449,0.064461,0.272946,0.364234,39.712000,0.711250,96.919279,50.000000,0.773835,0.605221,0.168614,0.427692,0.000000,0.085804,0.069760,0.095786,0.087061
greedy_utility,on_off,0.1,True,high,8,True,7.014000,5.108000,7.014000,5.108000,1.906000,0.000000,0.729738,0.729738,0.729738,0.707112,0.912154,0.741885,0.500000,0.500000,0.500000,0.614254,0.064529,0.653842,0.680219,0.500000,0.804906,0.749881,0.621765,0.981893,0.500000,0.601405,0.064348,0.279211,0.359966,40.864000,0.729738,96.534340,50.000000,0.830452,0.769528,0.060925,0.392265,0.000000,0.089336,0.071020,0.100838,0.090379
greedy_utility,on_off,0.1,True,high,9,True,7.008000,5.012000,7.008000,5.012000,1.996000,0.000000,0.714488,0.714488,0.714488,0.692387,0.920622,0.747907,0.500000,0.500000,0.500000,0.631015,0.063023,0.669175,0.708662,0.500000,0.805788,0.750324,0.623315,0.981947,0.500000,0.601376,0.064458,0.271559,0.366132,40.096000,0.714488,97.309141,50.000000,0.802967,0.648403,0.154564,0.393548,0.000000,0.087753,0.062267,0.099673,0.084796
greedy_utility,on_off,0.2,True,high,0,True,6.990000,4.956000,6.990000,4.956000,2.034000,0.000000,0.709429,0.709429,0.709429,0.687195,0.925110,0.730605,0.500000,0.500000,0.500000,0.615853,0.067349,0.661650,0.704555,0.500000,0.804813,0.749968,0.622155,0.981754,0.500000,0.601434,0.064265,0.275160,0.369512,39.648000,0.709429,96.446934,50.000000,0.793954,0.717175,0.076779,0.409218,0.000000,0.077912,0.055321,0.086928,0.070037
greedy_utility,on_off,0.2,True,high,1,True,6.970000,4.916000,6.970000,4.916000,2.054000,0.000000,0.705310,0.705310,0.705310,0.683398,0.925621,0.748567,0.500000,0.500000,0.500000,0.622869,0.062858,0.663016,0.701288,0.500000,0.802731,0.747854,0.620909,0.981913,0.500000,0.601171,0.064463,0.270802,0.364549,39.328000,0.705310,96.175558,50.000000,0.769780,0.545346,0.224433,0.403125,0.000000,0.077253,0.059397,0.090571,0.081018
greedy_utility,on_off,0.2,True,high,10,True,7.016000,4.982000,7.016000,4.982000,2.034000,0.000000,0.708821,0.708821,0.708821,0.686568,0.921598,0.735032,0.500000,0.500000,0.500000,0.614178,0.066242,0.660095,0.709766,0.500000,0.806282,0.751064,0.623933,0.981773,0.500000,0.601500,0.064884,0.274195,0.371343,39.856000,0.708821,96.811337,50.000000,0.758538,0.650430,0.108108,0.393140,0.000000,0.078709,0.055716,0.088634,0.073664
greedy_utility,on_off,0.2,True,high,11,True,6.960000,4.848000,6.960000,4.848000,2.112000,0.000000,0.697524,0.697524,0.697524,0.675677,0.916735,0.743175,0.500000,0.500000,0.500000,0.623974,0.064206,0.663101,0.703356,0.500000,0.805246,0.750119,0.622582,0.981760,0.500000,0.601392,0.064259,0.274689,0.364905,38.784000,0.697524,96.700636,50.000000,0.807711,0.719591,0.088120,0.407681,0.000000,0.081979,0.054642,0.092345,0.075073
greedy_utility,on_off,0.2,True,high,12,True,7.016000,4.936000,7.016000,4.936000,2.080000,0.000000,0.703190,0.703190,0.703190,0.680966,0.930777,0.739420,0.500000,0.500000,0.500000,0.612108,0.065145,0.657243,0.702679,0.500000,0.803267,0.747621,0.622350,0.981597,0.500000,0.600917,0.065605,0.277283,0.373143,39.488000,0.703190,97.223737,50.000000,0.788897,0.565584,0.223313,0.409226,0.000000,0.068861,0.045927,0.077791,0.060672
greedy_utility,on_off,0.2,True,high,13,True,7.050000,4.958000,7.050000,4.958000,2.092000,0.000000,0.703643,0.703643,0.703643,0.681764,0.918412,0.735019,0.500000,0.500000,0.500000,0.597744,0.066245,0.643263,0.672281,0.500000,0.806686,0.751768,0.624296,0.981829,0.500000,0.601670,0.065028,0.279012,0.367021,39.664000,0.703643,96.236261,50.000000,0.791131,0.479228,0.311904,0.412458,0.000000,0.084631,0.062252,0.093660,0.076911
greedy_utility,on_off,0.2,True,high,14,True,7.012000,4.868000,7.012000,4.868000,2.144000,0.000000,0.693024,0.693024,0.693024,0.671337,0.916308,0.738143,0.500000,0.500000,0.500000,0.605378,0.065464,0.651554,0.689193,0.500000,0.806826,0.751306,0.625201,0.981739,0.500000,0.601460,0.065234,0.275962,0.370006,38.944000,0.693024,97.845463,50.000000,0.703403,0.575782,0.127621,0.393241,0.000000,0.085528,0.071554,0.096417,0.094524
greedy_utility,on_off,0.2,True,high,15,True,6.960000,4.812000,6.960000,4.812000,2.148000,0.000000,0.690083,0.690083,0.690083,0.668743,0.934569,0.731339,0.500000,0.500000,0.500000,0.602954,0.067165,0.651942,0.702131,0.500000,0.807534,0.752487,0.624559,0.981979,0.500000,0.601762,0.064297,0.270642,0.361443,38.496000,0.690083,96.476469,50.000000,0.715473,0.495149,0.220324,0.430380,0.000000,0.079876,0.058974,0.087865,0.074209
greedy_utility,on_off,0.2,True,high,16,True,7.060000,5.002000,7.060000,5.002000,2.058000,0.000000,0.709024,0.709024,0.709024,0.686976,0.936938,0.735773,0.500000,0.500000,0.500000,0.608409,0.066057,0.655555,0.700237,0.500000,0.805013,0.749992,0.623675,0.981896,0.500000,0.601421,0.064810,0.274658,0.370825,40.016000,0.709024,96.686355,50.000000,0.778862,0.669159,0.109704,0.388554,0.000000,0.081350,0.060854,0.090690,0.077335
greedy_utility,on_off,0.2,True,high,17,True,7.044000,4.914000,7.044000,4.914000,2.130000,0.000000,0.698262,0.698262,0.698262,0.676520,0.923672,0.744002,0.500000,0.500000,0.500000,0.618757,0.064000,0.657923,0.685260,0.500000,0.805513,0.750362,0.623128,0.981827,0.500000,0.601430,0.065039,0.279739,0.364322,39.312000,0.698262,96.698540,50.000000,0.806419,0.702982,0.103438,0.385827,0.000000,0.087970,0.071872,0.101999,0.094455
greedy_utility,on_off,0.2,True,high,18,True,7.038000,4.942000,7.038000,4.942000,2.096000,0.000000,0.702048,0.702048,0.702048,0.680433,0.911931,0.747710,0.500000,0.500000,0.500000,0.623040,0.063072,0.661872,0.693390,0.500000,0.805612,0.750051,0.623462,0.982002,0.500000,0.601327,0.064994,0.274377,0.362862,39.536000,0.702048,97.518323,50.000000,0.781466,0.706761,0.074705,0.396226,0.000000,0.080141,0.055145,0.088945,0.072196
greedy_utility,on_off,0.2,True,high,19,True,7.000000,4.862000,7.000000,4.862000,2.138000,0.000000,0.695679,0.695679,0.695679,0.673993,0.929653,0.736635,0.500000,0.500000,0.500000,0.600953,0.065841,0.647032,0.683811,0.500000,0.802255,0.747072,0.620664,0.981785,0.500000,0.600977,0.064755,0.275665,0.367254,38.896000,0.695679,96.857940,50.000000,0.785372,0.429867,0.355505,0.416999,0.000000,0.079110,0.058295,0.089456,0.076658
greedy_utility,on_off,0.2,True,high,2,True,7.012000,4.892000,7.012000,4.892000,2.120000,0.000000,0.697333,0.697333,0.697333,0.675611,0.932142,0.740365,0.500000,0.500000,0.500000,0.621236,0.064909,0.662274,0.699567,0.500000,0.805717,0.750174,0.623280,0.981836,0.500000,0.601320,0.064697,0.276666,0.366139,39.136000,0.697333,97.321967,50.000000,0.795162,0.682309,0.112853,0.402795,0.000000,0.082583,0.061709,0.091759,0.077253
greedy_utility,on_off,0.2,True,high,20,True,7.012000,4.890000,7.012000,4.890000,2.122000,0.000000,0.698369,0.698369,0.698369,0.676636,0.907927,0.737564,0.500000,0.500000,0.500000,0.619706,0.065609,0.661058,0.692221,0.500000,0.803557,0.747931,0.621597,0.981889,0.500000,0.601011,0.064648,0.274539,0.365621,39.120000,0.698369,97.358264,50.000000,0.802619,0.734609,0.068010,0.415730,0.000000,0.076831,0.062080,0.087562,0.077591
greedy_utility,on_off,0.2,True,high,21,True,7.048000,4.980000,7.048000,4.980000,2.068000,0.000000,0.707631,0.707631,0.707631,0.685643,0.937441,0.744727,0.500000,0.500000,0.500000,0.614999,0.063818,0.657257,0.688640,0.500000,0.807197,0.752138,0.625522,0.981894,0.500000,0.601699,0.065371,0.273916,0.369265,39.840000,0.707631,96.194000,50.000000,0.782452,0.707936,0.074516,0.401894,0.000000,0.073395,0.046977,0.082348,0.062056
