model,attack,fraction,defense,load,adaptive_mu,metric,mean,std,count,ci95_low,ci95_high
nitti_subjective_trust,on_off,0.2,True,high,True,avg_total_utility,0.518052,0.006910,50,0.516137,0.519968
nitti_subjective_trust,on_off,0.2,True,high,True,avg_system_utility,0.697848,0.001598,50,0.697405,0.698291
nitti_subjective_trust,on_off,0.2,True,high,True,avg_social_utility,0.472511,0.006519,50,0.470704,0.474318
nitti_subjective_trust,on_off,0.2,True,high,True,avg_resource_utility,0.981822,0.000079,50,0.981800,0.981844
nitti_subjective_trust,on_off,0.2,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
nitti_subjective_trust,on_off,0.2,True,high,True,avg_incentive_utility,0.582110,0.002932,50,0.581297,0.582923
nitti_subjective_trust,on_off,0.2,True,high,True,energy_consumed,0.064624,0.000476,50,0.064492,0.064756
nitti_subjective_trust,on_off,0.2,True,high,True,bandwidth_consumed,0.274730,0.002370,50,0.274074,0.275387
nitti_subjective_trust,on_off,0.2,True,high,True,compute_consumed,0.366482,0.002908,50,0.365676,0.367288
nitti_subjective_trust,on_off,0.2,True,high,True,throughput_mbps,35.791360,0.514402,50,35.648775,35.933945
nitti_subjective_trust,on_off,0.2,True,high,True,packet_delivery_ratio,0.639642,0.008688,50,0.637234,0.642050
nitti_subjective_trust,on_off,0.2,True,high,True,e2e_delay_ms,96.717998,0.654664,50,96.536534,96.899461
nitti_subjective_trust,on_off,0.2,True,high,True,active_nodes,49.976000,0.023131,50,49.969589,49.982411
nitti_subjective_trust,on_off,0.2,True,high,True,reputation_honest,0.473313,0.041884,50,0.461704,0.484923
nitti_subjective_trust,on_off,0.2,True,high,True,reputation_attacker,0.385814,0.065655,50,0.367615,0.404012
nitti_subjective_trust,on_off,0.2,True,high,True,reputation_separation,0.087500,0.073313,50,0.067178,0.107821
nitti_subjective_trust,on_off,0.2,True,high,True,attacker_defection_rate,0.407495,0.017443,50,0.402660,0.412330
nitti_subjective_trust,on_off,0.2,True,high,True,decision_distortion,0.075086,0.004957,50,0.073712,0.076460
nitti_subjective_trust,on_off,0.2,True,high,True,decision_distortion_evidenced,0.072434,0.006506,50,0.070631,0.074238
nitti_subjective_trust,on_off,0.2,True,high,True,decision_distortion_counterfactual,0.086618,0.005599,50,0.085066,0.088170
nitti_subjective_trust,on_off,0.2,True,high,True,decision_distortion_counterfactual_evidenced,0.090527,0.007964,50,0.088319,0.092734
nitti_subjective_trust,on_off,0.3,True,high,True,generated_tasks,7.005200,0.040002,50,6.994112,7.016288
nitti_subjective_trust,on_off,0.3,True,high,True,completed_tasks,4.447520,0.068127,50,4.428636,4.466404
nitti_subjective_trust,on_off,0.3,True,high,True,attempted_interactions,7.003480,0.039733,50,6.992466,7.014494
nitti_subjective_trust,on_off,0.3,True,high,True,successful_cooperations,4.447520,0.068127,50,4.428636,4.466404
nitti_subjective_trust,on_off,0.3,True,high,True,failed_interactions,2.555960,0.061584,50,2.538890,2.573030
nitti_subjective_trust,on_off,0.3,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
nitti_subjective_trust,on_off,0.3,True,high,True,cooperation_rate,0.635183,0.008935,50,0.632706,0.637659
nitti_subjective_trust,on_off,0.3,True,high,True,task_completion_ratio,0.635028,0.008983,50,0.632538,0.637518
nitti_subjective_trust,on_off,0.3,True,high,True,reliability_score,0.635183,0.008935,50,0.632706,0.637659
nitti_subjective_trust,on_off,0.3,True,high,True,resource_efficiency,0.615236,0.008705,50,0.612823,0.617649
nitti_subjective_trust,on_off,0.3,True,high,True,fairness_index,0.823926,0.016802,50,0.819268,0.828583
nitti_subjective_trust,on_off,0.3,True,high,True,trust_stability_index,0.710616,0.006737,50,0.708749,0.712484
nitti_subjective_trust,on_off,0.3,True,high,True,privacy_exposure_risk,0.500000,0.000000,50,0.500000,0.500000
nitti_subjective_trust,on_off,0.3,True,high,True,candidate_privacy_risk,0.499881,0.000156,50,0.499838,0.499924
nitti_subjective_trust,on_off,0.3,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
nitti_subjective_trust,on_off,0.3,True,high,True,avg_trust,0.482214,0.010201,50,0.479387,0.485042
nitti_subjective_trust,on_off,0.3,True,high,True,trust_variance,0.072346,0.001684,50,0.071879,0.072813
nitti_subjective_trust,on_off,0.3,True,high,True,avg_preference,0.569419,0.007120,50,0.567446,0.571393
nitti_subjective_trust,on_off,0.3,True,high,True,avg_reciprocity,0.607560,0.015242,50,0.603335,0.611784
nitti_subjective_trust,on_off,0.3,True,high,True,avg_privacy_risk,0.499881,0.000156,50,0.499838,0.499924
nitti_subjective_trust,on_off,0.3,True,high,True,avg_total_utility,0.517290,0.007840,50,0.515117,0.519463
nitti_subjective_trust,on_off,0.3,True,high,True,avg_system_utility,0.697649,0.002023,50,0.697088,0.698209
nitti_subjective_trust,on_off,0.3,True,high,True,avg_social_utility,0.471831,0.007308,50,0.469805,0.473857
nitti_subjective_trust,on_off,0.3,True,high,True,avg_resource_utility,0.981826,0.000073,50,0.981806,0.981846
nitti_subjective_trust,on_off,0.3,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
nitti_subjective_trust,on_off,0.3,True,high,True,avg_incentive_utility,0.581789,0.003309,50,0.580872,0.582706
nitti_subjective_trust,on_off,0.3,True,high,True,energy_consumed,0.064749,0.000428,50,0.064630,0.064867
nitti_subjective_trust,on_off,0.3,True,high,True,bandwidth_consumed,0.274952,0.002177,50,0.274348,0.275555
nitti_subjective_trust,on_off,0.3,True,high,True,compute_consumed,0.366892,0.003526,50,0.365915,0.367870
nitti_subjective_trust,on_off,0.3,True,high,True,throughput_mbps,35.580160,0.545013,50,35.429090,35.731230
nitti_subjective_trust,on_off,0.3,True,high,True,packet_delivery_ratio,0.635183,0.008935,50,0.632706,0.637659
nitti_subjective_trust,on_off,0.3,True,high,True,e2e_delay_ms,96.426663,0.685667,50,96.236605,96.616720
nitti_subjective_trust,on_off,0.3,True,high,True,active_nodes,49.975160,0.021015,50,49.969335,49.980985
nitti_subjective_trust,on_off,0.3,True,high,True,reputation_honest,0.467022,0.041972,50,0.455388,0.478656
nitti_subjective_trust,on_off,0.3,True,high,True,reputation_attacker,0.391455,0.050528,50,0.377449,0.405461
nitti_subjective_trust,on_off,0.3,True,high,True,reputation_separation,0.075567,0.062461,50,0.058254,0.092880
nitti_subjective_trust,on_off,0.3,True,high,True,attacker_defection_rate,0.408949,0.012224,50,0.405561,0.412338
nitti_subjective_trust,on_off,0.3,True,high,True,decision_distortion,0.073087,0.004207,50,0.071921,0.074253
nitti_subjective_trust,on_off,0.3,True,high,True,decision_distortion_evidenced,0.069369,0.005605,50,0.067816,0.070923
nitti_subjective_trust,on_off,0.3,True,high,True,decision_distortion_counterfactual,0.084442,0.005215,50,0.082997,0.085888
nitti_subjective_trust,on_off,0.3,True,high,True,decision_distortion_counterfactual_evidenced,0.087025,0.007327,50,0.084994,0.089056
nitti_subjective_trust,on_off,0.4,True,high,True,generated_tasks,6.998680,0.034926,50,6.988999,7.008361
nitti_subjective_trust,on_off,0.4,True,high,True,completed_tasks,4.395240,0.062360,50,4.377955,4.412525
nitti_subjective_trust,on_off,0.4,True,high,True,attempted_interactions,6.996160,0.033998,50,6.986736,7.005584
nitti_subjective_trust,on_off,0.4,True,high,True,successful_cooperations,4.395240,0.062360,50,4.377955,4.412525
nitti_subjective_trust,on_off,0.4,True,high,True,failed_interactions,2.600920,0.071097,50,2.581213,2.620627
nitti_subjective_trust,on_off,0.4,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
nitti_subjective_trust,on_off,0.4,True,high,True,cooperation_rate,0.628181,0.009413,50,0.625572,0.630790
nitti_subjective_trust,on_off,0.4,True,high,True,task_completion_ratio,0.627928,0.009488,50,0.625298,0.630558
nitti_subjective_trust,on_off,0.4,True,high,True,reliability_score,0.628181,0.009413,50,0.625572,0.630790
nitti_subjective_trust,on_off,0.4,True,high,True,resource_efficiency,0.608368,0.009211,50,0.605815,0.610922
nitti_subjective_trust,on_off,0.4,True,high,True,fairness_index,0.826681,0.015932,50,0.822265,0.831097
nitti_subjective_trust,on_off,0.4,True,high,True,trust_stability_index,0.709433,0.005858,50,0.707809,0.711057
nitti_subjective_trust,on_off,0.4,True,high,True,privacy_exposure_risk,0.500000,0.000000,50,0.500000,0.500000
nitti_subjective_trust,on_off,0.4,True,high,True,candidate_privacy_risk,0.499818,0.000201,50,0.499762,0.499873
nitti_subjective_trust,on_off,0.4,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
nitti_subjective_trust,on_off,0.4,True,high,True,avg_trust,0.479461,0.009148,50,0.476926,0.481997
nitti_subjective_trust,on_off,0.4,True,high,True,trust_variance,0.072642,0.001464,50,0.072236,0.073048
nitti_subjective_trust,on_off,0.4,True,high,True,avg_preference,0.568504,0.006337,50,0.566748,0.570261
nitti_subjective_trust,on_off,0.4,True,high,True,avg_reciprocity,0.608259,0.014008,50,0.604376,0.612142
nitti_subjective_trust,on_off,0.4,True,high,True,avg_privacy_risk,0.499818,0.000201,50,0.499762,0.499873
nitti_subjective_trust,on_off,0.4,True,high,True,avg_total_utility,0.516279,0.007277,50,0.514262,0.518296
nitti_subjective_trust,on_off,0.4,True,high,True,avg_system_utility,0.697350,0.002005,50,0.696794,0.697906
nitti_subjective_trust,on_off,0.4,True,high,True,avg_social_utility,0.470915,0.006694,50,0.469060,0.472771
nitti_subjective_trust,on_off,0.4,True,high,True,avg_resource_utility,0.981825,0.000085,50,0.981801,0.981848
nitti_subjective_trust,on_off,0.4,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
nitti_subjective_trust,on_off,0.4,True,high,True,avg_incentive_utility,0.581339,0.003072,50,0.580487,0.582190
nitti_subjective_trust,on_off,0.4,True,high,True,energy_consumed,0.064630,0.000469,50,0.064500,0.064760
nitti_subjective_trust,on_off,0.4,True,high,True,bandwidth_consumed,0.274872,0.002401,50,0.274206,0.275537
nitti_subjective_trust,on_off,0.4,True,high,True,compute_consumed,0.366261,0.003039,50,0.365419,0.367103
nitti_subjective_trust,on_off,0.4,True,high,True,throughput_mbps,35.161920,0.498882,50,35.023637,35.300203
nitti_subjective_trust,on_off,0.4,True,high,True,packet_delivery_ratio,0.628181,0.009413,50,0.625572,0.630790
nitti_subjective_trust,on_off,0.4,True,high,True,e2e_delay_ms,96.342196,0.709626,50,96.145498,96.538894
nitti_subjective_trust,on_off,0.4,True,high,True,active_nodes,49.976520,0.019967,50,49.970986,49.982054
nitti_subjective_trust,on_off,0.4,True,high,True,reputation_honest,0.479295,0.035521,50,0.469449,0.489141
nitti_subjective_trust,on_off,0.4,True,high,True,reputation_attacker,0.384640,0.044901,50,0.372194,0.397086
nitti_subjective_trust,on_off,0.4,True,high,True,reputation_separation,0.094655,0.059010,50,0.078298,0.111012
nitti_subjective_trust,on_off,0.4,True,high,True,attacker_defection_rate,0.409279,0.012295,50,0.405871,0.412687
nitti_subjective_trust,on_off,0.4,True,high,True,decision_distortion,0.073071,0.005931,50,0.071427,0.074715
nitti_subjective_trust,on_off,0.4,True,high,True,decision_distortion_evidenced,0.070612,0.008336,50,0.068302,0.072923
nitti_subjective_trust,on_off,0.4,True,high,True,decision_distortion_counterfactual,0.085014,0.007321,50,0.082985,0.087043
nitti_subjective_trust,on_off,0.4,True,high,True,decision_distortion_counterfactual_evidenced,0.088556,0.010874,50,0.085541,0.091570
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,generated_tasks,7.003040,0.034958,50,6.993350,7.012730
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,completed_tasks,4.419240,0.073196,50,4.398951,4.439529
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,attempted_interactions,7.001040,0.035311,50,6.991252,7.010828
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,successful_cooperations,4.419240,0.073196,50,4.398951,4.439529
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,failed_interactions,2.581800,0.069606,50,2.562506,2.601094
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,cooperation_rate,0.631283,0.009751,50,0.628580,0.633986
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,task_completion_ratio,0.631127,0.009796,50,0.628412,0.633842
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,reliability_score,0.631283,0.009751,50,0.628580,0.633986
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,resource_efficiency,0.611451,0.009501,50,0.608818,0.614085
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,fairness_index,0.811546,0.016699,50,0.806917,0.816175
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,trust_stability_index,0.708379,0.005106,50,0.706963,0.709794
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,privacy_exposure_risk,0.500000,0.000000,50,0.500000,0.500000
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,candidate_privacy_risk,0.499862,0.000160,50,0.499818,0.499907
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,avg_trust,0.474020,0.008171,50,0.471755,0.476284
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,trust_variance,0.072905,0.001277,50,0.072551,0.073259
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,avg_preference,0.562848,0.005738,50,0.561257,0.564438
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,avg_reciprocity,0.596863,0.014150,50,0.592941,0.600785
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,avg_privacy_risk,0.499862,0.000160,50,0.499818,0.499907
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,avg_total_utility,0.517281,0.008144,50,0.515024,0.519539
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,avg_system_utility,0.697473,0.001767,50,0.696984,0.697963
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,avg_social_utility,0.471896,0.007640,50,0.469778,0.474014
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,avg_resource_utility,0.981811,0.000084,50,0.981788,0.981834
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,avg_incentive_utility,0.581790,0.003436,50,0.580837,0.582742
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,energy_consumed,0.064752,0.000441,50,0.064630,0.064875
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,bandwidth_consumed,0.275324,0.002239,50,0.274703,0.275944
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,compute_consumed,0.366749,0.002701,50,0.366001,0.367498
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,throughput_mbps,35.353920,0.585570,50,35.191608,35.516232
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,packet_delivery_ratio,0.631283,0.009751,50,0.628580,0.633986
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,e2e_delay_ms,96.803244,0.622977,50,96.630564,96.975925
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,active_nodes,49.973720,0.022696,50,49.967429,49.980011
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,reputation_honest,0.478210,0.035316,50,0.468421,0.487999
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,reputation_attacker,0.212180,0.009459,50,0.209558,0.214802
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,reputation_separation,0.266030,0.036501,50,0.255912,0.276148
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,attacker_defection_rate,0.900625,0.033507,50,0.891337,0.909912
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,decision_distortion,0.073655,0.003738,50,0.072619,0.074691
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,decision_distortion_evidenced,0.070725,0.005543,50,0.069188,0.072261
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,decision_distortion_counterfactual,0.085670,0.005047,50,0.084271,0.087069
nitti_subjective_trust,reciprocity_exploitation,0.1,True,high,True,decision_distortion_counterfactual_evidenced,0.088718,0.007422,50,0.086660,0.090775
nitti_subjective_trust,reciprocity_exploitation,0.2,True,high,True,generated_tasks,6.991840,0.041137,50,6.980438,7.003242
nitti_subjective_trust,reciprocity_exploitation,0.2,True,high,True,completed_tasks,4.263000,0.086037,50,4.239152,4.286848
nitti_subjective_trust,reciprocity_exploitation,0.2,True,high,True,attempted_interactions,6.988280,0.040800,50,6.976971,6.999589
nitti_subjective_trust,reciprocity_exploitation,0.2,True,high,True,successful_cooperations,4.263000,0.086037,50,4.239152,4.286848
nitti_subjective_trust,reciprocity_exploitation,0.2,True,high,True,failed_interactions,2.725280,0.084515,50,2.701854,2.748706
